TenderId,TransactionId,TenderType,PaymentTokenHash
TD00000733,TR00000733,Card,865cc1750160ad30f2f5f2dbe2848f1996b744a77c73ad7837bdecb7a099b05f
TD00000734,TR00000734,Card,66858873d7022c76c1270c7bb58a2d7ffcf89bae08da1a677be8e97994022dd3
TD00000737,TR00000737,Card,e3f268e344284e80d81735fc8c3733b543655313c879ca553df0c6b19115105f
TD00000738,TR00000738,Card,c1f1f67163878c0e6a3ef07c06fe4f83f796b2da1271abce1c64f4d9f9b9672b
TD00000739,TR00000739,Card,5eb61e7cd5c53f014ff2bbe5f0d03603c257a620ac17d0d9716af0364bcefd5f
TD00000740,TR00000740,Card,32062e2ce3f9a52a1b416081f278eccf2f13f77f5ddcd4367d35f43e00a5caac
TD00000741,TR00000741,Card,f6b5eb31e3192b93f6b40af94c0252fee1a9fb8e8b69ea674e45eec3f96cfbbc
TD00000744,TR00000744,Card,c1b475a1cdd3e23892e670bfb43e5e525d8dc7626db17d60f771b8b1078aa410
TD00000745,TR00000745,Card,ab1a5468f3afafa57aaa1f9c7152bbfba8b7373061efb3055afa455d8928df16
TD00000748,TR00000748,Card,badbc01d295c1c6024105c867f5b436f4c1a739cc92cd1afd54bbc17496bdff8
TD00000749,TR00000749,Card,51eeae5d14eea7d8fc49aadf6f1e1df74b7e416d49ab3bfb57deee4ce6ad8907
TD00000752,TR00000752,Card,4427f724cb075b57649c08b3d5074d2f6baca91b6e9d310868f4e9f37f5326f1
TD00000754,TR00000754,Card,cb2b4805aa8fab5ddedcb3bc9220edd75d7edd73551bd50ac1d3e8f440a5bcf7
TD00000757,TR00000757,Card,7e9f0d2a0984348c252ade0864d469049440e8405848c2e55531359fff8d24b6
TD00000758,TR00000758,Card,4304bda4d6690d32fb45571b892d6c7d7411a1238467ec6154e7dd38a3eb65fc
TD00000759,TR00000759,Card,857f6567319de1104e92a40be58d8b16e7708f04586adf477ae9d6fbaa2d4d6c
TD00000760,TR00000760,Card,a1ba928433b1466649cba7c98b8166d885e123004235a317c7dfd6897a11c302
TD00000761,TR00000761,Card,f470da5d01dc7519bb3f777403eb1e38074706c9f87f67a025f1b859a381eb59
TD00000762,TR00000762,Card,aa69bbd3e2c6a8d1766981ec7a1edcc4b6aecdc902186eea57b09a2abb753995
TD00000763,TR00000763,Card,b4baa7c5aa237d3b25fad779c04c18389ca8a58f4475f5109c570d823131cd7f
TD00000765,TR00000765,Card,2322ccc1fc9432a3f4a4db2bc71c3537b857f8e9ed35c6df8b95516912c2fa83
TD00000766,TR00000766,Card,5d34c0ef233b570085ef2262a62fd756388659d6e27228f6015de16ca1e9d5a3
TD00000767,TR00000767,Card,ca72f85e3970e23f509d0367d5708d5042600cc9b2320721a23866f80e4f3ed1
TD00000770,TR00000770,Card,6fdcdff0f833c3d3b73a9214aa45c22f3ba5e6c0729ee09b290f6421cb611879
TD00000771,TR00000771,Card,06e492f0ddf815b9c7d99d261aed35e09e54f9e3a79a3e95336a67df1a8c8530
TD00000772,TR00000772,Card,f39ab831df4db47b8589087b1cb2ba9d990bcae716ee00e19d6a440b7e828ef4
TD00000773,TR00000773,Card,d536c2d5a09b8035093edf673be63056934f9eeb61cf2754e933f377bd12be52
TD00000774,TR00000774,Card,5c03505b61e96f0cb81bae9bb01dc9b272c202d39f55ecf822d45a09bd93e0ab
TD00000775,TR00000775,Card,d782f786261535d2d05aa94dfcecaa42079bac83ff3f41f6e62e6bd44d455f01
TD00000776,TR00000776,Card,873d8bf63712f72a59a4c2b1f1d5ed7dc14d21b62affe72bab42c7fe361427fa
TD00000777,TR00000777,Card,a9484ba601ca048d3374b7b60f27efd372cadc8e2dfdea384ff6f3528054722c
TD00000779,TR00000779,Card,2fcc95b739e9644b77d919505ebb5ac37ea41143e309976a7a528c6931628e55
TD00000781,TR00000781,Card,df0672c6ae06ac5e84c5329be13042d0098758dcbd7d9ed3749699cb07a5fdc4
TD00000782,TR00000782,Card,d47139d73e267f97fcf15cd483ad646283532300384a796799520443e97516c3
TD00000783,TR00000783,Card,ffd7d6fec20b622ae35e0551f8c17a9321376942e68effa3c7bdc1936d1b8563
TD00000784,TR00000784,Card,bef4b7c12c4031744e0d96eb55ff84fb278a35453fdfbb15434fb0c2c2b99e3f
TD00000785,TR00000785,Card,cdbebbfb0b05fbb7be810196c6da7878907351625e577185a3b0369a99d8faf1
TD00000788,TR00000788,Card,fcb9512b46e4b631b67cb78415b340b0397cbea7dfb99313ea356ca44eb0591e
TD00000790,TR00000790,Card,82afaa5a5c752b9dfeae3a07490c67b2b350bd6c7f59f32f21d8023e664f5b47
TD00000791,TR00000791,Card,acdcd709b9057d99eb8e91938341b445ca0bb056e5c02cc0b867e90247df6a69
TD00000794,TR00000794,Card,0ae7700d24d3d18e72d2b03b8e52afd028a32a9e918624d1c9d600ca69102eb5
TD00000797,TR00000797,Card,f5b1d25699d9f7e2e1ec98b04a6ac988f010dd7f63c32c956241321d6e19440e
TD00000799,TR00000799,Card,afca33951b053bac9613cfb48cc76a2d31a2c8a0a89ab3820396342af56ae14c
TD00000800,TR00000800,Card,ffd7d6fec20b622ae35e0551f8c17a9321376942e68effa3c7bdc1936d1b8563
TD00000801,TR00000801,Card,3fbd76187e2066a5582fdad930207603826f920d9733b6f741c0404401646f40
TD00000804,TR00000804,Card,d70b56c1335683bf6966dcb6f4026b530f8d8452386630f0a26763b5c708bf95
TD00000805,TR00000805,Card,5a2172e088cd15bcd38ddd59992cb33929f8e2b52502a75348468f804b2307b6
TD00000806,TR00000806,Card,c630c536348789d259c170b5118283b0fa9b979eae191308901fdb0089e6c7b4
TD00000807,TR00000807,Card,65f32dd2c90bacc5015edbce972dbaca7faaa13102eae6920deeec60579de5c9
TD00000808,TR00000808,Card,e444cd52738e898a065010212fdeb9e6242fdbf88d979af1270ec9e7a41f4233
TD00000809,TR00000809,Card,356a33c3fc71a424dcd2d8491a524abe2df51a9e38ed9539de376acb24f29063
TD00000810,TR00000810,Card,931ebc2c80e295da08998ca14c5409bab35556cca29373ec27bee883501b7652
TD00000811,TR00000811,Card,95151eab225158823dac94d82849330687003ab786e92ae39b653b7f03ca6ab5
TD00000813,TR00000813,Card,9d70389c675fd1db1251a810e0965ef6aeae4b001c2e47ac57d1b47d8a04ab7b
TD00000814,TR00000814,Card,1cd2e6ec716e75a930d3691d1f71c3a19466798fd23a44a33ce966e15c4c2fa4
TD00000815,TR00000815,Card,5954943a9a1665fb33f4873ab894f70969f53ccf76795555481c9f658cecdc56
TD00000817,TR00000817,Card,84f5811e6641ed9b180742a108c273f3581c5a3b01029af2d9a1b0a70787d110
TD00000821,TR00000821,Card,4725a8f843b758696eaf2fb48b077a7bc3d7193e199bb193ed68871cb6283495
TD00000822,TR00000822,Card,fc279aff58d2aeb2091c652907e9fe7dc852ae395e0a0b428d08f31b7f30d38c
TD00000823,TR00000823,Card,b87cc0b7030f0096332b1dacbf503e3f86fc76d9b581764b4f22dd90dad7fa6c
TD00000824,TR00000824,Card,7a17ce6f8c30bdbaa4ee1133ed4a89fd2de9c36794272d89f0de73bc902d7ec2
TD00000825,TR00000825,Card,0ec0278e45b1ceffe8b5264ec99d45eed0e471c2e6a9932fe42e72b71c54bb27
TD00000827,TR00000827,Card,e3e4a1290672419ea3357250c69b8985ff427276e11da60007a376b9e092c078
TD00000829,TR00000829,Card,18bd8a616a2dcd1d278cb84e65f4e16c3866a3adb7169d42a7e6f4398e520c14
TD00000830,TR00000830,Card,7a598b73242c025ef78f90e529e828abca9d6b6b08a6d354d4754d60a71a1a7f
TD00000832,TR00000832,Card,56701258fb2ada5d96bb13ef216a23e616e3733ca5394001f1e7b8b09d9d6709
TD00000834,TR00000834,Card,5eb97302dbf944a481c92f933dd246bd03755109a1ba4a59af491b74101406d8
TD00000835,TR00000835,Card,68b61fbf3810f4200295b074423c4c11ede9fa37afb34d95e1ee127b81f7faea
TD00000836,TR00000836,Card,a1893dc91f06f213e2b3bf395aa736c4e7ff35fe88f1f7ef68b6cc3430c975c9
TD00000837,TR00000837,Card,f27f7463cf9fd28be6eb0572c5c2e4b2ba320d823d404ebcb5186de564458c7d
TD00000839,TR00000839,Card,2a0873e863c3d3c13ea7a446e6209d411d5e1e91132c6401654334f1c9d2acf7
TD00000840,TR00000840,Card,c38b8901bebacdbce964192b57aceb8ea20b82662a19f9eec8cd4680f97f56fe
TD00000841,TR00000841,Card,bb3a2404b881009cb6ce7df65dd70b17c4121f209e79e6101aa58bae40c23e96
TD00000842,TR00000842,Card,758d4809945d9715150b37aaeb7dbc322b311afe0e494e7df449d1b951f60ca4
TD00000845,TR00000845,Card,5cd8ba7eefc3017f740bf00009d7774d7cafae1a1c8369228f6d5950aad1407a
TD00000846,TR00000846,Card,fea94ffefcffc1e5f8319f1ab23c8dc8708721717d2767c915981715a08ff69d
TD00000848,TR00000848,Card,60a3cca611776eb49dbae38e8adb666e46765871a962ccee3ab02f1f76027dd7
TD00000849,TR00000849,Card,664ed173a45adfd204df3e2e5c629183fd8cbd85f3f46e46faecd38b1bbbe639
TD00000850,TR00000850,Card,ef0c064a9b0c1e3f8c86d9295e33afe3fc5c06d61787e251acb6eb3624009c66
TD00000852,TR00000852,Card,771c16ce0269b768295deaca678d54c5162b2a3dba16d60b632cbed433c2efc3
TD00000853,TR00000853,Card,5d0b54b67ad988753bae041672f89e24200a50885f1cdc0b7271acd98d4db100
TD00000854,TR00000854,Card,e14ded8ee0fae93e3e7cb597a51921da7b6ae0cabc8b2c817887d11f871c0941
TD00000855,TR00000855,Card,4c31e5ae77459bd6e8cf9485d73177d98472035da9632547badebcc48a3493b5
TD00000857,TR00000857,Card,1776444bc12978c22831bdecfa26cdbeda02a2e33c4ff80084c7866c03390461
TD00000859,TR00000859,Card,c9d61a5840168b1beff158b4ab102b9bb8793b8a5388d5c26accc2737249f3c0
TD00000860,TR00000860,Card,3696db21e9c4a4f0a533176dc8af98f55e461380d471bb77ee7ee534ef635b80
TD00000861,TR00000861,Card,f9418c8f018336fdcb91936ac928853a54f917295acdb1a85457a559ce2ee51d
TD00000863,TR00000863,Card,577acc2022df5ff392090a89526194cf186e91a75f254bf233264cdb300e5738
TD00000864,TR00000864,Card,22f7cf1e3ff24d195b378b40ab903dcf1b0ba1ceac2ed3fd7fe55f0d13baf08e
TD00000867,TR00000867,Card,03e8cb6aa461e7144e00868e91e7091824207bda7ea489e066ef8bfbd0c893ad
TD00000869,TR00000869,Card,fabe9637ddb10fd6d313f08e4c1695b8b48e5888f49c5714883d5120586bf247
TD00000870,TR00000870,Card,76e0bdf12f48b16cffd56d87ecb974b72422eb2b9ffb42178609e75d65e0b2d7
TD00000871,TR00000871,Card,8a1513b8ab67a28dc8604bb3ea86b07aa8a14e20429462109c044117988d5e85
TD00000872,TR00000872,Card,a1c6691fe14ae4411dfd110e82868d3747dc2238c981acfbfdc5240902127ab6
TD00000873,TR00000873,Card,a15620c2ddabf24e59309abc481051e16f47a38776a80abf5ded0790f0defaed
TD00000874,TR00000874,Card,afcafe961ba5be0221209ce4791f070b491b14a51a8888ad5b3053befd7e56c9
TD00000875,TR00000875,Card,b9245ea7d02f5d2b1f5396ecac112f6a32eefa615de7c69363bbfec5b14e619f
TD00000876,TR00000876,Card,864754749cc3c108d9674770463fd05b25d657f7486ca1f6293593d96e76890d
TD00000877,TR00000877,Card,efbedd90ef287bf84fd1618e543cbfaccf719db9521dc0775f8cb351398562bd
TD00000878,TR00000878,Card,2d47a25a2c35b07bcc3b38f2d6a50a49196a802c904360b6132cc11056096594
TD00000881,TR00000881,Card,f5e49edf176305cf20d7ef1146a851451c16341ba109700d146b865a170179b3
TD00000882,TR00000882,Card,7f487451ca5b1edc32ef245600521dd9cf169edee19661c029d310456822a328
TD00000883,TR00000883,Card,f6cb993b2113de1dd9f61953a2f3c5e1dc4e7a4916d04df604fe0d6ff2aa7204
TD00000884,TR00000884,Card,d9b93d061af20857bab415fe216754f14c6265adf2176435e34814bac6d117a1
TD00000885,TR00000885,Card,de1adcc49164ff38f6dc52a85a3a9310ba781f2b26a5afbc2f3e2baedf1912d1
TD00000887,TR00000887,Card,a9484ba601ca048d3374b7b60f27efd372cadc8e2dfdea384ff6f3528054722c
TD00000888,TR00000888,Card,e7a026b5fab89e427ca25d3adad31f828be0ab391979f099089fc2d7315a0883
TD00000889,TR00000889,Card,76b318d96c1373d6f89c1e24d420bca1266152ec71cd5550c1e759b842235d9c
TD00000890,TR00000890,Card,adbc93d53a6bf86bd98a7832e0ae1f90795db4b2227d8a1441e08f1be9d42f9a
TD00000891,TR00000891,Card,e1e879541892d3deaf07b18ed54e3d411d37987e03068f2dbf60ff367bda7155
TD00000892,TR00000892,Card,857f6567319de1104e92a40be58d8b16e7708f04586adf477ae9d6fbaa2d4d6c
TD00000893,TR00000893,Card,043bb52957ed963951acc7ce21942309019dfaed20ff4298c5e400d52a075098
TD00000894,TR00000894,Card,ff74ab3d08c6f036615ea6578e182d9bb4b882900fc54d3fa08ba901a9bfced6
TD00000895,TR00000895,Card,640538bd3917e97e36dee6ac7b3450a8d17d76fa5c2a28027ceb46e21ff1f28a
TD00000898,TR00000898,Card,b196aeb25423f1d2ade77fcccbf9cb81ada7317064d3bea7263a47259bcd9177
TD00000899,TR00000899,Card,983cbab7d799c93bec7fc05028f8089001091cd0cdab0e4d12ec1383bce9c467
TD00000900,TR00000900,Card,23ff10715dcba20d9911d391a9f0e6f67f2b59692d5ffb2c179543a3d7f16b06
TD00000901,TR00000901,Card,4a9f14154e0562f2d89370276d6e6c1f64459f7bddacedae17fcfb8986519192
TD00000902,TR00000902,Card,076ffff3b46bb42b4b5db3e016f4452fa3d129b0172455a220a6158842bacdc7
TD00000905,TR00000905,Card,9d5d8992bc8bc5ba154fd4feb8c6c1f8fa8bd82c1b6c09adfca115cf9426e30a
TD00000906,TR00000906,Card,349ef1bf58482b0474d57767b8f2dafca769d6608562ff96acbc1b8f5130b7cb
TD00000910,TR00000910,Card,3c91524f8fa6abca42d2c62befb9f526eb9d1c0e726cc0d32c6af1f04fb11150
TD00000912,TR00000912,Card,7fde38c2d687f26900d6e07c5fe23ce5d92a046b56fad64888af0e8a2d9e3fb1
TD00000914,TR00000914,Card,2a711181b6e6f2e05f768948ca7feb9b5cd35d827d65ef36cfc318fffae60ea6
TD00000915,TR00000915,Card,7fb71bddcd0825b2ed875367f577171224a91f12109a2dde36ffe3af06decb2e
TD00000916,TR00000916,Card,9ef3c13407efb053f64ef5a73502e033f322a30bf7db5a18ae24451885e815af
TD00000919,TR00000919,Card,b538645638fe3710036891ec7b92fb8e6ef7ff355177e550c6186e2af1fdd243
TD00000921,TR00000921,Card,6afcde3bd040038564a7e97eb18520e4000927474eef81a7085f531f88ff65ea
TD00000922,TR00000922,Card,2ff5811c750df4c6491d7c13ae008aca32f0d6216e750cf010afd3b1233179e6
TD00000923,TR00000923,Card,f6e620b73421a190180b34f0184b7414d9d76a1ddf429e56fb66553b32d412ff
TD00000925,TR00000925,Card,7fde38c2d687f26900d6e07c5fe23ce5d92a046b56fad64888af0e8a2d9e3fb1
TD00000927,TR00000927,Card,d28112c5a5501ac84f060fc5d9b3c774e00acb974edf2d60d6ca0e6585a55564
TD00000930,TR00000930,Card,7e9f0d2a0984348c252ade0864d469049440e8405848c2e55531359fff8d24b6
TD00000931,TR00000931,Card,f7605808ae2b05e4f478e9ffc6a8eaeeb7e7f82282027ed82d67575eaf48ef35
TD00000934,TR00000934,Card,6ca39127c89cf052b9805d107bb5d21dab0b30bb5098d1ad192eafaf8ae369a5
TD00000936,TR00000936,Card,1a0f376785ef2ea3a91a19276580e289e93cc425c8e9cd7396746401a9d47885
TD00000940,TR00000940,Card,b3f86049e4623fc21ea683b551dccac5ddb4e5a6336cda60ee161c3ae8905976
TD00000942,TR00000942,Card,8eca7313e1a292b32492243299677be0258e9219d93a603016c9178e7cf741b6
TD00000943,TR00000943,Card,950193086ecada801d29e22aa729692eb136b1de97d25d9cbfd88f0d888b777c
TD00000944,TR00000944,Card,00f91baf65e7c6b5a959d6dab73ce90e2dc4668285b9fba9d3a7324fdddf757d
TD00000945,TR00000945,Card,f308c58c3fcaf35595dee568257fd473c113fa4c1b1ba662bcfadb2e26050475
TD00000946,TR00000946,Card,34fe84d26de1b9c24a0da00ce0f6f2307b8e6659bd36a5c9b103ffeecfb6a8b2
TD00000948,TR00000948,Card,b4533bd642473ef13460e37fd4ba3e3c087bb7cf000e807146b45fe8713479a3
TD00000949,TR00000949,Card,b43d34c70949284f03fda22dd36ee8e89311b29f23767e988156d78c3e2c2815
TD00000951,TR00000951,Card,6711d00e2515accdc5a2225a627067e49124f7ef403abedae99987a418e73166
TD00000952,TR00000952,Card,b94a893a8482ff40baa1cd6d15e70de6d68ef08a64fd627403ebb1163e4d2180
TD00000956,TR00000956,Card,17f163429f29b16872f9543c05f12e3ea4e39d30a807d83bb14b95c9ea7fac9c
TD00000957,TR00000957,Card,265752f6ab1f660281388ea33262f228ccda5caaa1457cabb78bba18bf8fad5d
TD00000958,TR00000958,Card,c8f9e69abdb0fd2d890dd64a4d0918edf817b4ebb72386b333f7aa8a79a00813
TD00000959,TR00000959,Card,90368be0905b49c814414ead1978430779ee055fabeed0d473ffb08c2318a9bd
TD00000960,TR00000960,Card,e22a4e8f4d4b8e2160c9b776ea461c031134ef0dc22dfba4ca63f500a018e8ed
TD00000963,TR00000963,Card,6fff87761c1b2b0a585800e86b786a2a63cb8639757427cb0d8ee1b5b2ad94cb
TD00000964,TR00000964,Card,e7d341b5750b4c5565d823f90e47e84269f04114b3a9c9adb2be37ccd47e1b29
TD00000965,TR00000965,Card,c9d61a5840168b1beff158b4ab102b9bb8793b8a5388d5c26accc2737249f3c0
TD00000967,TR00000967,Card,cacd4bd386091b69e7750eabceb9fb60d6ac5eacc625e128d06ed897c478317c
TD00000968,TR00000968,Card,b385396fc09f28153db3daf5e589ee2d96ce6c85b210ebf59ac56af3b52aa760
TD00000970,TR00000970,Card,2477bbb45a810e5d89fe181d23a7f496660dd604a1d9fc7974a4f06d138a3dd4
TD00000971,TR00000971,Card,02589aeda90a1b51cf563f9d3dbd107679081adffcf3cc0e00d88886ac7bd1f7
TD00000972,TR00000972,Card,f102c4d11333a0887e37c16298dd6a729b1b35c1777d32dbe5ce7c14f7ceb154
TD00000973,TR00000973,Card,90cff133f76fef9d92963128185253e8a5e830e2811e5e656afe8b75894a9a2f
TD00000975,TR00000975,Card,2d7bc2b16ef432b9909aa16053af41626845951513ca6c8ff6ad624b807a7276
TD00000976,TR00000976,Card,0ec0278e45b1ceffe8b5264ec99d45eed0e471c2e6a9932fe42e72b71c54bb27
TD00000978,TR00000978,Card,f8ded8f91843a95e806a3c6e4568683d48084817c07d5bb47bc135b19b4dc44f
TD00000979,TR00000979,Card,e17c1f08dff29676a5bb3b24e8eb41f99ecc1f21663fef91e3692fe3f204349d
TD00000980,TR00000980,Card,250dae139e11dca8768c80e8c9cdee1169c473eebe57aa547e16f6ee1dc7f2fe
TD00000981,TR00000981,Card,f30c5ae3d75d159eb794093e47fac2d44bdffa2231941831cc46a06e2d4ddb09
TD00000982,TR00000982,Card,f69de2e5fef9a8caa7586c465b0b14ba602ea16355255cb51a2f4bd92995ee6d
TD00000983,TR00000983,Card,5a89087f63f1915bcbb4f0c79982f93ebacffc28a95cb9d118af27bd139279b8
TD00000984,TR00000984,Card,f0c70e0192f068c63d328b1e7b870462c72cbb072ce3d987a457179839372ce1
TD00000985,TR00000985,Card,4dc654655d5836873277ea38cc7992bdf1a7546cb21407a13de1f16c0f78783d
TD00000986,TR00000986,Card,f2a79b4cdbdbac4e8950753377b28c6b136f954351d842e489eb5dcc493bf168
TD00000987,TR00000987,Card,d23b8fe11ac601559dd8ecbd7e55c359e836ab7615667e976f0e64045a78e2dc
TD00000988,TR00000988,Card,ebcec0f40dd2f467869b2ccb5ba8ea2a6e66b12f1ecb1a917a1f9938d37766a9
TD00000992,TR00000992,Card,242d1185c3e4aab94145f0c80d07f40cbe0743f05389edd7551cba7d86490aa1
TD00000994,TR00000994,Card,2c254ca477f1846a1d70de783e57f18b5c7bc7a86d6d42b2b7afcb47b908a8a2
TD00000995,TR00000995,Card,23b52a2253a36624be4f82e6072f35397878cd775a7293885d3d2e6cfb7234f1
TD00000996,TR00000996,Card,deb1d72999fbdb43b664cc6b64e02fe43eb8f90ac7e4f645a48abf79fdd9ef1e
TD00000998,TR00000998,Card,7bab1213239a077aa8783fa335af5f3932482820281897dfd223b384935a8d45
TD00001002,TR00001002,Card,b1020d238f59a4203b21e174a5760b3651baf5ff2fbc7f6a93b82de34f93ff8f
TD00001003,TR00001003,Card,7e83b4f5e7189aa0caf8616474a8cf2568d438f2f8249aea0bf5122788566033
TD00001005,TR00001005,Card,16a62074550a130ad365300cb31f89044130e63a4c8ad228226704194920c94a
TD00001006,TR00001006,Card,bd9955997747904da9d381c04ea0a5ae32d69a95551e84576bfa3c7733767feb
TD00001007,TR00001007,Card,23ba410fe64efe314d013febfae263c33f191cd3108b84bbf1a867c0afd9c1d2
TD00001008,TR00001008,Card,239d707ed39569f9e60660881a81e70f0dc96091f6037f0c967904cc476e1c24
TD00001009,TR00001009,Card,c630c536348789d259c170b5118283b0fa9b979eae191308901fdb0089e6c7b4
TD00001012,TR00001012,Card,461927a8261c308bcba79cf1fc4b66ff138cf9fdf7b12d9ff30fc92c4c8d99bc
TD00001013,TR00001013,Card,78bf254a44700d9b12db8fc7ba91fc1c4befc03c32e0f7e2bd6e83ce513a26a7
TD00001014,TR00001014,Card,d5cc4a68f416fbd3843e7a5cf079fda7a1233b47fe43773905ad8a51ca0769a1
TD00001018,TR00001018,Card,f5383c2a947ff6c01c8325a4e2872abe1b9d70ccccae8cf8886b42a2a9c90102
TD00001021,TR00001021,Card,a305fc06215fe1b836b50a067f8aab310713d3f4e93a0f16a647b0f13af97d9b
TD00001024,TR00001024,Card,5e67d74f0f8f1f02346ce179f254485f81373ff9732ee4c3685128d839b9b658
TD00001025,TR00001025,Card,2da70126c832a43f4ac5bac8f799cc33dcbb7719b6ffd5fb12163f419164f4e2
TD00001026,TR00001026,Card,75e7be6d727968ee70ef1bf2e25f82918b2474b5c52d85ef2b9205d18f6c9096
TD00001028,TR00001028,Card,1eadb62020abeb30db02f42b1fc7da6080c145436740653b8a035d5ac213a37d
TD00001030,TR00001030,Card,9fa9dbb4e29718946974f91457eed8794330448ef45821e5c08014c17b136e16
TD00001031,TR00001031,Card,8aeb30e613a59e14f253e46ffb8d10ae31f499fdb1c4804db222226d538d8347
TD00001034,TR00001034,Card,8eedea931ddd6ef85500d03f30375a31499a38646d52aa898eae0a749fc1261d
TD00001035,TR00001035,Card,74062250fbca77be9c8edc3474b1b4061e225dcf699131b6fcbda0090a810c18
TD00001036,TR00001036,Card,87cffa84670ff581cb7bde776d4f7754572d6931620876d2f0f21c04eee4bbf5
TD00001037,TR00001037,Card,be596eda2e85771fdc6f281871e1fe68da88316c3ed2c7f15e4b50de6ff00d5d
TD00001038,TR00001038,Card,78bf254a44700d9b12db8fc7ba91fc1c4befc03c32e0f7e2bd6e83ce513a26a7
TD00001040,TR00001040,Card,36eafeae7fb51eba56d033e90eca8c9611b857c506fd817792428d42a6e25af0
TD00001041,TR00001041,Card,14411f8ffca0bb5cfbcff1e5a703ac665dbe7c2b471380941e82df908101d76a
TD00001042,TR00001042,Card,85ca3983967c4d8d926b56af589540bfd377468802c137c2ad9e7dfa1c9b4105
TD00001044,TR00001044,Card,df7c0bc412c139c7bacec47ed355f50d84db29a67da1b8a929dcb834eebbbc71
TD00001045,TR00001045,Card,a0d61c1c32ebc3c1e0e7db3c2125b063d59bdf1e5dc53b59819c159f8d0fdfd1
TD00001046,TR00001046,Card,af0986c571b478f4baa7a41cc4992447e3e66f4b713689a7ce0321da577ae355
TD00001048,TR00001048,Card,e1de021b393bc355a8c4256d1635643786702fdcdee461f5408ece82a4b7923f
TD00001049,TR00001049,Card,2eba6779207700338211f9db2f0efcfe5cad4edf36691fdf49c02beae276747a
TD00001050,TR00001050,Card,e5c76ad4af0247b28c34b8001180728b305d6f1411473de885f6e4785f11c117
TD00001051,TR00001051,Card,796a16146b26553b6826b5d8acacda55f0dd96910e706d04737631ccdb377a0d
TD00001052,TR00001052,Card,31ae053fb4d4903ebf330a7cfbe671c6b05205e5d1346291d4c7a3cdb68b9d96
TD00001054,TR00001054,Card,6f9541ce8b91b7cbb25efce731893efd6d8b6f9633422f16a55491e683ea8ac3
TD00001055,TR00001055,Card,3706cfd7c91933f67e222beb0431e2a06f43fbac69145b9b817e0900cd8f3438
TD00001057,TR00001057,Card,d00cc9b15e81b44bb2761a98ab03205453d22cd1d9a1adb5b7105a97228eab88
TD00001058,TR00001058,Card,1a07d90dddaf39e57f73a6660f8b9542b787cfc793d402608c632b59db402ffe
TD00001061,TR00001061,Card,2bdbe030f3ce5c8a36d719958542b1e8040c0ed8e622d3dd2007c9219519e2ec
TD00001062,TR00001062,Card,3679e9fe86ce9249145cb7dc4c29d0cb680efd1f7c4cdd11ee8a2e903cbd8ff1
TD00001063,TR00001063,Card,28d9b5bc8615af0c304b013b7a334d743f18058737116fb156f4d5f29f566914
TD00001064,TR00001064,Card,af73a77ffdde43b299d1c0db239f00525079021c9fb9e1f34ad4cde5c6bec017
TD00001066,TR00001066,Card,ed0d24c1a5b64902574dd414f5a8a78cd6c1588a38e64c2c6f57bc1165c8c25a
TD00001068,TR00001068,Card,c685f37125b5c7ad62d25cd14656af5f2576bf5bcd154bef10a6c81e91ab2123
TD00001069,TR00001069,Card,b5e1a21b17f0460124eea3f19e4181c1509967dc48914533fbe7afdfc2d3adc2
TD00001070,TR00001070,Card,f6001c4cb09e7ca7b9b3ec4f24bdc9bbbee51ee5e386d5d32714e64144ae8052
TD00001071,TR00001071,Card,5c1e7f6d68f5fb541bdea6d13258949ab93145ae5a4a8e087bc60151eee73d85
TD00001076,TR00001076,Card,14ea061a20cd386554a592c67ffcf7af19de80148fff8cd26d64502fbd9b9898
TD00001077,TR00001077,Card,14458ce3715618fbb29e2e25a61213784abfa5e75fafcf31e59cf6d5c3274385
TD00001078,TR00001078,Card,acf4d70bec67fcab05f9f0ec5e77734a711460f34e279aa706564206ae7d1f3c
TD00001079,TR00001079,Card,5cd8ba7eefc3017f740bf00009d7774d7cafae1a1c8369228f6d5950aad1407a
TD00001081,TR00001081,Card,2be0aabd680c581b244a3f3b49576c6a3a2cbef08f6ec13bb49e29ed028b983d
TD00001082,TR00001082,Card,e3f268e344284e80d81735fc8c3733b543655313c879ca553df0c6b19115105f
TD00001083,TR00001083,Card,8239aeb1b865c8a054a92f49de047e6fce21d670a570c21fc7165db11e2fd605
TD00001084,TR00001084,Card,51773d03be8940f606ba603a9b173e5c9c8dde2f593ad12d9dadd63ff94304c6
TD00001086,TR00001086,Card,109d0e16eb3f07e3e2143fdfd463255b954227a22ee1438efed89a434546c1be
TD00001087,TR00001087,Card,17d388a0487a0dbf12424c5bffd9eddd62c05d9acdf03684c1b77ae4e8906ad7
TD00001088,TR00001088,Card,37245c152354fd80d33af40bc2f91872561a81fa1c63bc83bf2aa9af59bbbd06
TD00001089,TR00001089,Card,7df39282241889da5d4bb92ae1c3af233f5c8f89c247ec0f27e8c37a3492c2de
TD00001093,TR00001093,Card,21d2749736a25b980d703cc54bb1e1eee415897e2c56b0333146488d95f5f220
TD00001094,TR00001094,Card,46200d58b0469cf7493e4ca5cf099e7ee1a6aa532733303becc0f53caea6fa87
TD00001095,TR00001095,Card,7bc93826fb3645e50210cf8965f26bb46f64fa283b479dfb580c99170ff63cc1
TD00001096,TR00001096,Card,89aaddc7ed285c7261ac14835ccc93462cbda7f7fb63f470876f5df940b5cda4
